Eid|Sid|Course Number|Number In Series|N In Series|Title|Date|Url|Ressources|Description|Video|Corpus
533|21|PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|Lecture37|36|MIT 6.042J Mathematics for Computer Science, Spring 2015|2016-09-12T18:13:19Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|MIT 6.042J Mathematics for Computer Science, Spring 2015 View the complete course: http://ocw.mit.edu/6-042JS15 Instructor: Albert R. Meyer  This subject offers an interactive introduction to discrete mathematics oriented toward computer science and engineering. The subject coverage divides roughly into thirds:  1)Fundamental concepts of mathematics: Definitions, proofs, sets, functions, relations. 2)Discrete structures: graphs, state machines, modular arithmetic, counting. 3)Discrete probability theory.  On completion of 6.042J, students will be able to explain and apply the basic methods of discrete (noncontinuous) mathematics in computer science. They will be able to use these methods in subsequent courses in the design and analysis of algorithms, computability theory, software engineering, and computer systems.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|yzKPotFLfsc|MIT OpenCourseWare
534|21|PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|Lecture38|37|MIT 6.042J Mathematics for Computer Science, Spring 2015|2016-09-12T18:13:16Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|MIT 6.042J Mathematics for Computer Science, Spring 2015 View the complete course: http://ocw.mit.edu/6-042JS15 Instructor: Albert R. Meyer  This subject offers an interactive introduction to discrete mathematics oriented toward computer science and engineering. The subject coverage divides roughly into thirds:  1)Fundamental concepts of mathematics: Definitions, proofs, sets, functions, relations. 2)Discrete structures: graphs, state machines, modular arithmetic, counting. 3)Discrete probability theory.  On completion of 6.042J, students will be able to explain and apply the basic methods of discrete (noncontinuous) mathematics in computer science. They will be able to use these methods in subsequent courses in the design and analysis of algorithms, computability theory, software engineering, and computer systems.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|c3qNBNl1h8g|MIT OpenCourseWare
535|21|PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|Lecture39|38|MIT 6.042J Mathematics for Computer Science, Spring 2015|2016-09-12T18:13:17Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|MIT 6.042J Mathematics for Computer Science, Spring 2015 View the complete course: http://ocw.mit.edu/6-042JS15 Instructor: Albert R. Meyer  This subject offers an interactive introduction to discrete mathematics oriented toward computer science and engineering. The subject coverage divides roughly into thirds:  1)Fundamental concepts of mathematics: Definitions, proofs, sets, functions, relations. 2)Discrete structures: graphs, state machines, modular arithmetic, counting. 3)Discrete probability theory.  On completion of 6.042J, students will be able to explain and apply the basic methods of discrete (noncontinuous) mathematics in computer science. They will be able to use these methods in subsequent courses in the design and analysis of algorithms, computability theory, software engineering, and computer systems.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|QsKtEuUyIdw|MIT OpenCourseWare
536|21|PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|Lecture40|39|MIT 6.042J Mathematics for Computer Science, Spring 2015|2016-09-12T18:13:15Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|MIT 6.042J Mathematics for Computer Science, Spring 2015 View the complete course: http://ocw.mit.edu/6-042JS15 Instructor: Albert R. Meyer  This subject offers an interactive introduction to discrete mathematics oriented toward computer science and engineering. The subject coverage divides roughly into thirds:  1)Fundamental concepts of mathematics: Definitions, proofs, sets, functions, relations. 2)Discrete structures: graphs, state machines, modular arithmetic, counting. 3)Discrete probability theory.  On completion of 6.042J, students will be able to explain and apply the basic methods of discrete (noncontinuous) mathematics in computer science. They will be able to use these methods in subsequent courses in the design and analysis of algorithms, computability theory, software engineering, and computer systems.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|KvtLWgCTwn4|MIT OpenCourseWare
537|21|PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|Lecture41|40|MIT 6.042J Mathematics for Computer Science, Spring 2015|2016-09-12T18:13:21Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|MIT 6.042J Mathematics for Computer Science, Spring 2015 View the complete course: http://ocw.mit.edu/6-042JS15 Instructor: Albert R. Meyer  This subject offers an interactive introduction to discrete mathematics oriented toward computer science and engineering. The subject coverage divides roughly into thirds:  1)Fundamental concepts of mathematics: Definitions, proofs, sets, functions, relations. 2)Discrete structures: graphs, state machines, modular arithmetic, counting. 3)Discrete probability theory.  On completion of 6.042J, students will be able to explain and apply the basic methods of discrete (noncontinuous) mathematics in computer science. They will be able to use these methods in subsequent courses in the design and analysis of algorithms, computability theory, software engineering, and computer systems.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|CAKSh3M0y8k|MIT OpenCourseWare
538|21|PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|Lecture42|41|MIT 6.042J Mathematics for Computer Science, Spring 2015|2016-09-12T18:13:15Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|MIT 6.042J Mathematics for Computer Science, Spring 2015 View the complete course: http://ocw.mit.edu/6-042JS15 Instructor: Albert R. Meyer  This subject offers an interactive introduction to discrete mathematics oriented toward computer science and engineering. The subject coverage divides roughly into thirds:  1)Fundamental concepts of mathematics: Definitions, proofs, sets, functions, relations. 2)Discrete structures: graphs, state machines, modular arithmetic, counting. 3)Discrete probability theory.  On completion of 6.042J, students will be able to explain and apply the basic methods of discrete (noncontinuous) mathematics in computer science. They will be able to use these methods in subsequent courses in the design and analysis of algorithms, computability theory, software engineering, and computer systems.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|TeRYL7kkhqs|MIT OpenCourseWare
539|21|PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|Lecture43|42|MIT 6.042J Mathematics for Computer Science, Spring 2015|2016-09-12T18:13:13Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|MIT 6.042J Mathematics for Computer Science, Spring 2015 View the complete course: http://ocw.mit.edu/6-042JS15 Instructor: Albert R. Meyer  This subject offers an interactive introduction to discrete mathematics oriented toward computer science and engineering. The subject coverage divides roughly into thirds:  1)Fundamental concepts of mathematics: Definitions, proofs, sets, functions, relations. 2)Discrete structures: graphs, state machines, modular arithmetic, counting. 3)Discrete probability theory.  On completion of 6.042J, students will be able to explain and apply the basic methods of discrete (noncontinuous) mathematics in computer science. They will be able to use these methods in subsequent courses in the design and analysis of algorithms, computability theory, software engineering, and computer systems.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|dZgI16nMuqE|MIT OpenCourseWare
540|21|PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|Lecture44|43|MIT 6.042J Mathematics for Computer Science, Spring 2015|2016-09-12T18:13:04Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|MIT 6.042J Mathematics for Computer Science, Spring 2015 View the complete course: http://ocw.mit.edu/6-042JS15 Instructor: Albert R. Meyer  This subject offers an interactive introduction to discrete mathematics oriented toward computer science and engineering. The subject coverage divides roughly into thirds:  1)Fundamental concepts of mathematics: Definitions, proofs, sets, functions, relations. 2)Discrete structures: graphs, state machines, modular arithmetic, counting. 3)Discrete probability theory.  On completion of 6.042J, students will be able to explain and apply the basic methods of discrete (noncontinuous) mathematics in computer science. They will be able to use these methods in subsequent courses in the design and analysis of algorithms, computability theory, software engineering, and computer systems.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|ZUZ8VbX1YNQ|MIT OpenCourseWare
541|21|PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|Lecture45|44|MIT 6.042J Mathematics for Computer Science, Spring 2015|2016-09-12T18:13:11Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|MIT 6.042J Mathematics for Computer Science, Spring 2015 View the complete course: http://ocw.mit.edu/6-042JS15 Instructor: Albert R. Meyer  This subject offers an interactive introduction to discrete mathematics oriented toward computer science and engineering. The subject coverage divides roughly into thirds:  1)Fundamental concepts of mathematics: Definitions, proofs, sets, functions, relations. 2)Discrete structures: graphs, state machines, modular arithmetic, counting. 3)Discrete probability theory.  On completion of 6.042J, students will be able to explain and apply the basic methods of discrete (noncontinuous) mathematics in computer science. They will be able to use these methods in subsequent courses in the design and analysis of algorithms, computability theory, software engineering, and computer systems.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|yWIQCewgfwY|MIT OpenCourseWare
542|21|PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|Lecture46|45|MIT 6.042J Mathematics for Computer Science, Spring 2015|2016-09-12T18:13:19Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|MIT 6.042J Mathematics for Computer Science, Spring 2015 View the complete course: http://ocw.mit.edu/6-042JS15 Instructor: Albert R. Meyer  This subject offers an interactive introduction to discrete mathematics oriented toward computer science and engineering. The subject coverage divides roughly into thirds:  1)Fundamental concepts of mathematics: Definitions, proofs, sets, functions, relations. 2)Discrete structures: graphs, state machines, modular arithmetic, counting. 3)Discrete probability theory.  On completion of 6.042J, students will be able to explain and apply the basic methods of discrete (noncontinuous) mathematics in computer science. They will be able to use these methods in subsequent courses in the design and analysis of algorithms, computability theory, software engineering, and computer systems.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|MX-mBxt6huU|MIT OpenCourseWare
543|21|PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|Lecture47|46|MIT 6.042J Mathematics for Computer Science, Spring 2015|2016-09-12T18:13:07Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|MIT 6.042J Mathematics for Computer Science, Spring 2015 View the complete course: http://ocw.mit.edu/6-042JS15 Instructor: Albert R. Meyer  This subject offers an interactive introduction to discrete mathematics oriented toward computer science and engineering. The subject coverage divides roughly into thirds:  1)Fundamental concepts of mathematics: Definitions, proofs, sets, functions, relations. 2)Discrete structures: graphs, state machines, modular arithmetic, counting. 3)Discrete probability theory.  On completion of 6.042J, students will be able to explain and apply the basic methods of discrete (noncontinuous) mathematics in computer science. They will be able to use these methods in subsequent courses in the design and analysis of algorithms, computability theory, software engineering, and computer systems.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|QORX1OUabio|MIT OpenCourseWare
